P_median_AGN,P_median_CV,P_median_HM-STAR,P_median_HMXB,P_median_LM-STAR,P_median_LMXB,P_median_NS,P_median_YSO,P_2sig_upp_AGN,P_2sig_upp_CV,P_2sig_upp_HM-STAR,P_2sig_upp_HMXB,P_2sig_upp_LM-STAR,P_2sig_upp_LMXB,P_2sig_upp_NS,P_2sig_upp_YSO,P_2sig_low_AGN,P_2sig_low_CV,P_2sig_low_HM-STAR,P_2sig_low_HMXB,P_2sig_low_LM-STAR,P_2sig_low_LMXB,P_2sig_low_NS,P_2sig_low_YSO,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class_median,Class_prob_median,Class_prob_2sig_upp,Class_prob_2sig_low,Class,Class_prob,Class_prob_e,name,true_Class,conf_flag,CT
0.97,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.07,0.02,0.04,0.03,0.03,0.01,0.14545499999999947,0.7418174999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94866,0.01431,0.00185,0.00867,0.00311,0.00404,0.0008900000000000001,0.01847,0.08099206204384543,0.02008799212035458,0.006092176508819699,0.012461395844221724,0.013542943229273002,0.00803386226810884,0.003149256708783489,0.04372780832858215,AGN,0.97,1.0,0.7418174999999999,AGN,0.94866,0.08099206204384543,2CXO J093514.7+033545,AGN,1,7.458234178903072
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99978,0.00011,0.0,1e-05,5e-05,1e-05,2.9999999999999997e-05,1e-05,0.0027493925072930372,0.0018141640474861115,0.0,0.00031622776601683794,0.0007056897321046963,0.000316227766016838,0.0005471740119919801,0.0003162277660168379,AGN,1.0,1.0,1.0,AGN,0.99978,0.0027493925072930372,2CXO J093759.4+542426,AGN,1,219.05502605267452
0.89,0.01,0.0,0.04,0.0,0.0,0.0,0.05,0.96,0.04,0.01,0.1,0.0,0.02,0.0,0.12,0.8,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.8853300000000001,0.01042,0.00028000000000000003,0.04439,0.00013000000000000002,0.00335,8e-05,0.05602,0.039110365898578886,0.01086930272564629,0.001710124125472921,0.024220126228294437,0.0011333068359382578,0.005925589642610477,0.0008912880535463233,0.02776203037118017,AGN,0.89,0.96,0.8,AGN,0.8853300000000001,0.039110365898578886,2CXO J093844.4+005715,AGN,1,12.401380035113675
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99636,0.00065,0.0,4e-05,8e-05,0.00225,0.00017,0.00045,0.007707775931473997,0.0027358700599599025,0.0,0.0006315051850925683,0.0019486912011392149,0.006055920588496366,0.0015727598588384604,0.002214136943010166,AGN,1.0,1.0,0.98,AGN,0.99636,0.007707775931473997,2CXO J093845.6+005926,AGN,1,72.22696305150302
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.01,0.0,0.02,0.0,0.01,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99021,0.006690000000000001,2e-05,0.00033,1e-05,0.002,8e-05,0.00066,0.012132728592658092,0.00971793899643017,0.0004469897088298564,0.002048242001154966,0.00031622776601683783,0.004756324486683241,0.0008912880535463239,0.002715100692750044,AGN,0.99,1.0,0.96,AGN,0.99021,0.012132728592658092,2CXO J093856.9+412821,AGN,1,45.010981746440926
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.032727499999999736,0.0,0.0,0.0,0.01,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99269,0.00634,1e-05,0.0,1e-05,0.00091,0.0,4e-05,0.011523744907654659,0.01062625603480912,0.0003162277660168379,0.0,0.0003162277660168379,0.0035048800527527567,0.0,0.000631505185092568,AGN,1.0,1.0,0.96,AGN,0.99269,0.011523744907654659,2CXO J093949.6+414154,AGN,1,44.5304721458981
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.02,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921,0.00349,2e-05,5.9999999999999995e-05,0.00033,0.00262,0.0,0.0013800000000000002,0.010530949667570405,0.006911415749878437,0.00044698970882985637,0.0007726558075864026,0.0018959680099344218,0.005192548753989948,0.0,0.0036754739978823283,AGN,1.0,1.0,0.97,AGN,0.9921,0.010530949667570405,2CXO J094057.1+032401,AGN,1,56.678665785262304
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.01,0.0,0.03,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911449999999999,0.00020999999999999998,4e-05,0.0024,2e-05,0.0019199999999999998,4e-05,0.004225,0.012307129658878244,0.001434558454005259,0.0006315051850925683,0.005391573895354593,0.00044698970882985637,0.004597252955269564,0.0006315051850925681,0.00842884454836014,AGN,0.99,1.0,0.96,AGN,0.9911449999999999,0.012307129658878244,2CXO J094124.0+394442,AGN,1,47.59458080611868
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.01,0.0,0.01,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98975,0.00847,0.00015,8e-05,7.000000000000001e-05,0.00108,2e-05,0.00038,0.013879125697612602,0.012422295013942203,0.0012161327966052802,0.0008912880535463243,0.0008341437500789632,0.0034706837432479576,0.0004469897088298564,0.002111885427777762,AGN,0.99,1.0,0.96,AGN,0.98975,0.013879125697612602,2CXO J094133.7+594811,AGN,1,37.30901120367622
0.87,0.03,0.0,0.0,0.0,0.03,0.0,0.04,0.99,0.23,0.01,0.04,0.04272749999999974,0.12272749999999974,0.01,0.19,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84717,0.047490000000000004,0.00032,0.0048,0.00854,0.03577,0.00125,0.05466,0.11517532920055609,0.05835585065188672,0.0020252658348230987,0.011094281548756694,0.013588710500008929,0.03379866046827078,0.0038926408327320233,0.05245222240892789,AGN,0.87,0.99,0.55,AGN,0.84717,0.11517532920055609,2CXO J094336.9-081930,AGN,1,4.608278470070823
0.97,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.08,0.002727499999999736,0.0,0.03,0.05,0.01,0.02,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962405,0.02011,0.00023,8.999999999999999e-05,0.0033250000000000003,0.0095,0.0011799999999999998,0.00316,0.03707580869772889,0.022750945156311767,0.001499783100768025,0.0009448771310560925,0.00827876276462328,0.01405516088657642,0.004245659621969904,0.012014938982731408,AGN,0.97,1.0,0.86,AGN,0.962405,0.03707580869772889,2CXO J094434.9+043207,AGN,1,15.75039492028796
0.97,0.01,0.0,0.0,0.0,0.01,0.0,0.01,1.0,0.1,0.0,0.01,0.01,0.08,0.01,0.05,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94852,0.02026,5.9999999999999995e-05,0.00172,0.00062,0.01796,0.00031,0.01055,0.057163600982419537,0.02962110412881009,0.000772655807586403,0.00463282452323235,0.002573367875415838,0.022758654537479956,0.0017908397770618975,0.014758567522470314,AGN,0.97,1.0,0.77,AGN,0.94852,0.057163600982419537,2CXO J094525.9+352103,AGN,1,10.696124378256217
0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.01,0.04,0.0,0.01,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95711,0.036840000000000005,0.00012,0.0,0.00087,0.0045,8.999999999999999e-05,0.00047000000000000004,0.06844583795040231,0.061662116543438686,0.0011777041169100941,0.0,0.003543396062488028,0.0100025021894549,0.0010454630519501837,0.0022987788898422533,AGN,0.99,1.0,0.74,AGN,0.95711,0.06844583795040231,2CXO J094629.6+545155,AGN,1,7.073126340200541
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.04,0.0,0.01,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913350000000001,0.0018900000000000002,7.000000000000001e-05,2e-05,0.00102,0.00437,0.00011999999999999999,0.001175,0.02290999001838813,0.007223578066310363,0.0008341437500789629,0.00044698970882985637,0.005691396313031801,0.013453032523713169,0.0010893974420691406,0.004069512985104718,AGN,1.0,1.0,0.92,AGN,0.9913350000000001,0.02290999001838813,2CXO J094645.5+545232,AGN,1,27.141995659389615
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99913,0.00015,0.0,0.0,7e-05,0.00048,5e-05,0.00011999999999999999,0.005056547109309739,0.0016371255847308045,0.0,0.0,0.0019232261434368012,0.0035188040556390766,0.0007056897321046961,0.0011777041169100941,AGN,1.0,1.0,0.99,AGN,0.99913,0.005056547109309739,2CXO J094800.9+161707,AGN,1,116.45587227750116
0.96,0.01,0.0,0.01,0.0,0.0,0.0,0.01,1.0,0.05,0.01,0.04,0.0,0.02,0.0,0.04,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95813,0.01583,0.0005200000000000001,0.00884,0.00014000000000000001,0.00405,7.000000000000001e-05,0.01242,0.025203934977267688,0.014089343831761978,0.002309747807648041,0.010590871851106808,0.001175492144500244,0.006778159296110076,0.000834143750078963,0.012950340200601344,AGN,0.96,1.0,0.9,AGN,0.95813,0.025203934977267688,2CXO J094941.1+295519,AGN,1,23.98120056561576
0.74,0.18,0.0,0.0,0.0,0.03,0.0,0.02,0.93,0.45,0.01,0.06,0.02,0.1,0.02,0.08,0.48,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.7259099999999999,0.2005,0.00029,0.009300000000000001,0.00158,0.036980000000000006,0.00177,0.02367,0.11687356985790816,0.11012755367335679,0.00179419037984243,0.0187633169259079,0.004952588023258962,0.02443105557433972,0.004752861210859168,0.0227716852615183,AGN,0.74,0.93,0.48,AGN,0.7259099999999999,0.11687356985790816,2CXO J095014.0+580136,AGN,1,2.3145700418863124
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.01,0.01,0.0,0.01,0.95363625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995045,0.00287,4e-05,1e-05,0.0009350000000000001,0.00064,0.00011999999999999999,0.00034,0.014545946499267728,0.009775410920194537,0.0007739502561528093,0.000316227766016838,0.005751856992212072,0.003768899654355976,0.001259836174741457,0.0024678919122381538,AGN,1.0,1.0,0.95363625,AGN,0.995045,0.014545946499267728,2CXO J095151.5+594430,AGN,1,40.794392471122876
0.96,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.0,0.04,0.01,0.03,0.01,0.06,0.01,0.08,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517100000000001,0.008029999999999999,0.00058,0.00592,0.00034,0.016989999999999998,0.0006,0.01583,0.038590998499198774,0.012065018220652,0.00276970599004141,0.00882221238870565,0.0019718743084406504,0.017185320341362144,0.002499249136490048,0.023303522355089454,AGN,0.96,1.0,0.85,AGN,0.9517100000000001,0.038590998499198774,2CXO J095209.5+214313,AGN,1,15.120562968784329
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.02,0.0,0.01,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99358,0.00373,2.9999999999999997e-05,2e-05,8.999999999999999e-05,0.00211,0.0,0.00044,0.01045432412415519,0.007927796033573891,0.0007068235986436775,0.0004469897088298562,0.0009448771310560927,0.0051840886156367715,0.0,0.0021001930413204434,AGN,1.0,1.0,0.96,AGN,0.99358,0.01045432412415519,2CXO J095240.2+515249,AGN,1,53.8485219064244
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.01,0.0,0.01,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919399999999999,0.00379,0.00011,4e-05,0.0006,0.00158,1e-05,0.0019299999999999999,0.010447274551075313,0.0068104538969353786,0.0010435463521037236,0.000631505185092568,0.002458870888445762,0.003939431319253975,0.000316227766016838,0.00475370357697003,AGN,0.99,1.0,0.96,AGN,0.9919399999999999,0.010447274551075313,2CXO J095241.4+515848,AGN,1,57.25840471860621
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99995,1e-05,0.0,0.0,2.9999999999999997e-05,0.0,1e-05,0.0,0.0007056897321046873,0.000316227766016838,0.0,0.0,0.0005471740119919799,0.0,0.0003162277660168379,0.0,AGN,1.0,1.0,1.0,AGN,0.99995,0.0007056897321046873,2CXO J095404.9+174218,AGN,1,798.1075393964384
0.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.02,0.0,0.01,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961865,0.03289,1e-05,0.00020999999999999998,0.00022,0.003555,1e-05,0.00124,0.03431944929044752,0.03146009595722232,0.00031622776601683783,0.001434558454005259,0.0014675672910479268,0.006688176635429623,0.00031622776601683794,0.005107689153471313,AGN,0.97,1.0,0.87,AGN,0.961865,0.03431944929044752,2CXO J095438.7+403204,AGN,1,14.122551265781327
0.96,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.0,0.04,0.01,0.01,0.0,0.06,0.03,0.06,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95554,0.00907,0.0005600000000000001,0.00051,0.00033,0.016399999999999998,0.00342,0.01417,0.035016203885266224,0.013221569873124362,0.0023003677296666494,0.002654608624062488,0.002828267861978265,0.01762812385793652,0.00737278495264564,0.01604894602983848,AGN,0.96,1.0,0.87,AGN,0.95554,0.035016203885266224,2CXO J095500.1-013006,AGN,1,17.83933882831771
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.02,0.0,0.01,0.0,0.02,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920699999999999,0.00219,2e-05,0.0026,5e-05,0.00045,2e-05,0.0026,0.009995749847560964,0.005072438233200048,0.00044698970882985637,0.005354313090272985,0.0007056897321046961,0.0020740785428237296,0.0004469897088298563,0.006039575852365504,AGN,0.99,1.0,0.97,AGN,0.9920699999999999,0.009995749847560964,2CXO J095504.5+170556,AGN,1,61.70563782215769
0.88,0.01,0.0,0.0,0.01,0.03,0.0,0.03,0.99,0.06,0.02,0.03,0.1,0.12,0.03,0.14,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86695,0.014905,0.00401,0.00393,0.019555,0.041065,0.006115000000000001,0.04347,0.08614707667018555,0.016435817932525028,0.007004924622647193,0.008094480874066022,0.02740580327326775,0.03375099857641108,0.009812138046983093,0.036448423663960956,AGN,0.88,0.99,0.65,AGN,0.86695,0.08614707667018555,2CXO J095511.3+594030,AGN,1,6.717049139287506
0.51,0.04,0.01,0.19,0.0,0.01,0.0,0.21,0.63,0.11272749999999973,0.05,0.3,0.03,0.04,0.01,0.3227274999999997,0.38,0.01,0.0,0.11,0.0,0.0,0.0,0.12,0.509895,0.048035,0.016489999999999998,0.19303,0.00464,0.01228,0.0014299999999999998,0.21420000000000003,0.06187764392587856,0.02733149805235318,0.013927450372335694,0.047450718336719315,0.00793305321634321,0.012765757500617212,0.003958632436937129,0.049525880232589616,AGN,0.51,0.63,0.38,AGN,0.509895,0.06187764392587856,2CXO J095533.1+690354,AGN,1,2.654269712144677
0.98,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.11,0.0,0.01,0.01,0.05,0.0,0.03,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96392,0.019600000000000003,4e-05,0.0006900000000000001,0.00023999999999999998,0.01047,0.00011,0.0049299999999999995,0.043330256301008785,0.03177498465223309,0.000631505185092568,0.002938117174745168,0.0015312559370479987,0.013515241831419875,0.0010435463521037236,0.008274271180204552,AGN,0.98,1.0,0.84,AGN,0.96392,0.043330256301008785,2CXO J095636.4+690028,AGN,1,12.573290332533565
0.87,0.01,0.0,0.0,0.06,0.01,0.04,0.0,0.94,0.07,0.01,0.0,0.13136374999999986,0.05,0.1,0.02,0.75,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.861595,0.013835,0.00043,2.9999999999999997e-05,0.061975,0.012935,0.04443,0.004770000000000001,0.04799202234964901,0.018925537005616277,0.002029585972364615,0.0005471740119919801,0.030335533943209567,0.013617864047684601,0.024629895081622492,0.007426456237819783,AGN,0.87,0.94,0.75,AGN,0.861595,0.04799202234964901,2CXO J095724.3+023518,AGN,1,10.20866777728012
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.07,0.01,0.0,0.01,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98956,0.00219,5e-05,1e-05,0.00637,0.00032,8e-05,0.0014199999999999998,0.02344687945454909,0.00556190927963005,0.000705689732104696,0.00031622776601683794,0.01790093694596859,0.001975221886650079,0.0008912880535463235,0.005367719479668476,AGN,1.0,1.0,0.91,AGN,0.98956,0.02344687945454909,2CXO J095743.3+024823,AGN,1,23.778522920685365
0.85,0.06,0.0,0.0,0.0,0.02,0.0,0.06,0.95,0.16,0.01,0.022727499999999737,0.04,0.07272749999999974,0.02,0.29,0.52,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.81984,0.06442,0.0004,0.00467,0.00661,0.022510000000000002,0.0027400000000000002,0.07881,0.11713964357166227,0.03985790075069501,0.0023760567429347416,0.008364272894941982,0.015506397013760108,0.01948279958012913,0.005703062767051137,0.08901014945896174,AGN,0.85,0.95,0.52,AGN,0.81984,0.11713964357166227,2CXO J095744.4+330820,AGN,1,3.5946191800925953
0.19,0.02,0.0,0.0,0.0,0.63,0.06,0.0,0.5627274999999998,0.4427274999999997,0.04,0.0,0.03,0.96,0.5313637499999999,0.02,0.02,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.215745,0.0719575,0.0047625,0.0,0.004415,0.6003050000000001,0.101625,0.0011899999999999999,0.13905523262937824,0.12057347306168194,0.018978541271098232,0.0,0.029989700851411595,0.23063276750810677,0.1319073139368155,0.004528178928046502,LMXB,0.63,0.96,0.12,LMXB,0.6003050000000001,0.23063276750810677,2CXO J095753.4+024735,AGN,0,1.040228516632902
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.04,0.01,0.0,0.01,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99334,0.00047000000000000004,2e-05,2e-05,0.00505,0.00075,2.9999999999999997e-05,0.00032,0.013558326896347802,0.002736162748556193,0.00044698970882985637,0.0004469897088298564,0.01077560270303307,0.0034856347556291175,0.00054717401199198,0.002258916267306671,AGN,1.0,1.0,0.95,AGN,0.99334,0.013558326896347802,2CXO J095754.7+023832,AGN,1,40.6136623336473
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99966,0.00017999999999999998,0.0,0.0,0.00011999999999999999,2e-05,1e-05,1e-05,0.002022001109912783,0.0013301764429463373,0.0,0.0,0.0011777041169100952,0.00044698970882985637,0.0003162277660168379,0.0003162277660168379,AGN,1.0,1.0,0.99,AGN,0.99966,0.002022001109912783,2CXO J095755.0+024806,AGN,1,298.15843112114663
0.96,0.0,0.0,0.0,0.0,0.01,0.01,0.01,1.0,0.01,0.07,0.0,0.0,0.06,0.17136374999999987,0.06,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93816,0.00132,0.00842,0.0002,0.00029,0.013460000000000001,0.025875,0.012275000000000001,0.07120030817267493,0.0036974682245113737,0.019290560534254198,0.0014007005254378837,0.004151280902701375,0.016874927056528658,0.04488233281368964,0.015961019050459446,AGN,0.96,1.0,0.72,AGN,0.93816,0.07120030817267493,2CXO J095755.4+022400,AGN,1,7.858926987258671
0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.01,0.0,0.01,0.02,0.0,0.01,0.9172725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980525,0.01426,0.00028000000000000003,2e-05,0.000305,0.0029100000000000003,0.00019,0.00151,0.023412550534329276,0.02052617167724473,0.0016505527329729048,0.0004469897088298563,0.0022219162702298025,0.006669061131551904,0.0013659303663678336,0.005162029305084055,AGN,0.99,1.0,0.9172725,AGN,0.980525,0.023412550534329276,2CXO J095756.7+024840,AGN,1,21.991194813250022
0.86,0.0,0.0,0.0,0.0,0.02,0.08,0.01,0.99,0.02,0.01,0.0,0.23636374999999984,0.11,0.25,0.13,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840865,0.002275,0.000495,0.00022,0.018445,0.028973333333333334,0.09161666666666668,0.01711,0.11974834629940175,0.005327077318075341,0.002507241763624174,0.0014675672910479285,0.05744830095209329,0.03000373238933157,0.0661632456510038,0.03459255041977313,AGN,0.86,0.99,0.44,AGN,0.840865,0.11974834629940175,2CXO J095757.5+023919,AGN,1,4.030132416558541
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002727499999999736,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993200000000001,0.00015,0.0,0.0,0.00035,4e-05,2e-05,0.00011999999999999999,0.004664692847268656,0.0012161327966052798,0.0,0.0,0.002895839409547062,0.0006315051850925683,0.0004469897088298562,0.0013369320803194857,AGN,1.0,1.0,0.99,AGN,0.9993200000000001,0.004664692847268656,2CXO J095759.4+020436,AGN,1,132.12958639247154
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.9672725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995915,0.0004,2e-05,2e-05,4e-05,0.000805,0.00257,0.00023,0.009850624843623347,0.0022011008256881018,0.0004469897088298563,0.00044698970882985637,0.0006315051850925679,0.003269199085810265,0.007221305093073362,0.0016278051940418876,AGN,1.0,1.0,0.9672725,AGN,0.995915,0.009850624843623347,2CXO J095800.4+022452,AGN,1,58.18586437991233
0.835,0.0,0.01,0.0,0.0,0.06,0.06,0.0,0.9527274999999997,0.05272749999999974,0.06636374999999987,0.0,0.0,0.3,0.32,0.01,0.48,0.0,0.0,0.0,0.0,0.0,0.00863624999999999,0.0,0.805125,0.008916666666666666,0.016575,0.0,0.0005,0.08247,0.08501333333333333,0.0014000000000000002,0.12025648005823222,0.021234525465345475,0.01901594018135788,0.0,0.006130871682525054,0.07737788079571861,0.07936998085250623,0.005236164380289966,AGN,0.835,0.9527274999999997,0.48,AGN,0.805125,0.12025648005823222,2CXO J095801.4+014832,AGN,1,3.6072956630166355
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.01,0.0,0.08272749999999973,0.03,0.01,0.03,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984225,0.0015400000000000001,0.0003,0.00017,0.007915,0.00313,0.00035999999999999997,0.0023599999999999997,0.03326380699583039,0.004801192711342823,0.0017644016303305532,0.0014398517886133886,0.022445078671204446,0.007586874235194668,0.002584004078378569,0.007892571994774122,AGN,1.0,1.0,0.88,AGN,0.984225,0.03326380699583039,2CXO J095803.3+362047,AGN,1,17.525211432791618
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.04,0.04272749999999974,0.05,0.02,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98181,0.0005,1e-05,2e-05,0.004035,0.00487,0.005825,0.0029300000000000003,0.04532635412625175,0.002637604397356994,0.0003162277660168379,0.00044698970882985637,0.015979647183968874,0.01497188222159316,0.016717471365276775,0.02210777813019331,AGN,1.0,1.0,0.84,AGN,0.98181,0.04532635412625175,2CXO J095806.2+020113,AGN,1,14.516090994949264
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.01,0.0,0.01,0.04,0.02,0.04272749999999974,0.91363625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98376,0.00041000000000000005,0.00045,1e-05,0.001505,0.00551,0.00214,0.006215,0.02411210886243245,0.0030234154595491915,0.0021684561794516866,0.000316227766016838,0.009452477152806263,0.01048092313442617,0.005572382923978881,0.012659345719034376,AGN,0.99,1.0,0.91363625,AGN,0.98376,0.02411210886243245,2CXO J095807.2+021319,AGN,1,26.584344055094633
0.5700000000000001,0.0,0.01,0.0,0.0,0.31,0.07,0.0,0.81,0.12,0.05,0.0,0.0,0.61,0.29636374999999987,0.02,0.28,0.0,0.0,0.0,0.0,0.08,0.01,0.0,0.5654008333333334,0.016691666666666667,0.012074999999999999,0.0,0.000165,0.31612583333333333,0.08696666666666666,0.002575,0.13659287795510433,0.03351837092584983,0.016293706142552707,0.0,0.003332999232505744,0.13726631743555653,0.07026899077400878,0.00779134648697387,AGN,0.5700000000000001,0.81,0.28,AGN,0.5654008333333334,0.13659287795510433,2CXO J095808.2+015423,AGN,0,0.9102305279339209
0.73,0.0,0.0,0.0,0.0,0.19,0.06,0.0,0.9527274999999997,0.04,0.01,0.0,0.01,0.46,0.23272749999999975,0.01,0.4072725,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.717345,0.00505,0.0016899999999999999,0.0,0.001565,0.20156833333333332,0.07143666666666666,0.001345,0.14305397727926128,0.01106661510896489,0.009738518303044808,0.0,0.016531759557714167,0.11596911825640024,0.07313656519333805,0.0059541100448703786,AGN,0.73,0.9527274999999997,0.4072725,AGN,0.717345,0.14305397727926128,2CXO J095808.8+021648,AGN,0,1.991238138823247
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.01,0.03,0.0,0.02,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917549999999999,0.00222,0.00017,0.00015,0.0005200000000000001,0.0027800000000000004,0.00017999999999999998,0.002225,0.023826722134773083,0.010275075531458502,0.001439851788613389,0.0016971683417918149,0.003152703528646413,0.009151795198503697,0.0014034135418933265,0.0068936127608748765,AGN,1.0,1.0,0.92,AGN,0.9917549999999999,0.023826722134773083,2CXO J095810.8+014004,AGN,1,29.017091992773775
0.3,0.0,0.16,0.0,0.0,0.03,0.35,0.045,0.6613637499999999,0.01,0.57636375,0.0,0.01,0.3127274999999997,0.7563637499999999,0.2627274999999997,0.07,0.0,0.0,0.0,0.0,0.0,0.057272499999999976,0.0,0.316135,0.000415,0.18857833333333335,1e-05,0.000665,0.05706666666666667,0.37053,0.06659999999999999,0.15859488993695267,0.003572889662519757,0.14976206791213406,0.00031622776601683794,0.003239331453906542,0.09237436345124671,0.18410160615887955,0.0680405725984101,NS,0.35,0.7563637499999999,0.057272499999999976,NS,0.37053,0.18410160615887955,2CXO J095817.2+023316,AGN,0,0.15872645509859232
